                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    496,                0.80737,                 0.6331,                0.89203,                0.97422,                0.98012,                 0.9944,                0.86404,                0.60047,                0.46635,                0.84848,             0.00027339,             0.00027339,             0.00027339
                    497,                0.70616,                0.59635,                0.88942,                0.97422,                0.98012,                 0.9944,                0.86404,                0.60047,                0.46635,                0.84848,              0.0002717,              0.0002717,              0.0002717
                    498,                0.74548,                0.55721,                0.89633,                0.97069,                0.97766,                 0.9941,                0.85856,                0.59298,                0.46757,                0.84418,             0.00027001,             0.00027001,             0.00027001
                    499,                0.68743,                0.55266,                0.84254,                0.97069,                0.97766,                 0.9941,                0.85856,                0.59298,                0.46757,                0.84418,             0.00026832,             0.00026832,             0.00026832
                    500,                0.71364,                0.57258,                0.87871,                0.96671,                0.98755,                0.99438,                0.84711,                0.60637,                0.46941,                0.84056,             0.00026662,             0.00026662,             0.00026662
                    501,                0.67779,                0.54467,                0.86748,                0.96671,                0.98755,                0.99438,                0.84711,                0.60637,                0.46941,                0.84056,             0.00026493,             0.00026493,             0.00026493
                    502,                0.67858,                0.53977,                0.87735,                0.97712,                0.97712,                0.99462,                0.85944,                0.59837,                 0.4723,                0.83979,             0.00026324,             0.00026324,             0.00026324
                    503,                0.71223,                0.56036,                0.85365,                0.97712,                0.97712,                0.99462,                0.85944,                0.59837,                 0.4723,                0.83979,             0.00026155,             0.00026155,             0.00026155
                    504,                0.71585,                0.55001,                0.90117,                0.97834,                0.97782,                0.99465,                0.85987,                0.61439,                0.47108,                0.84583,             0.00025985,             0.00025985,             0.00025985
                    505,                0.70611,                 0.5478,                 0.9041,                0.97834,                0.97782,                0.99465,                0.85987,                0.61439,                0.47108,                0.84583,             0.00025816,             0.00025816,             0.00025816
                    506,                0.68434,                0.54544,                0.85578,                0.97844,                0.97827,                0.99462,                 0.8471,                0.62301,                0.46422,                0.84819,             0.00025647,             0.00025647,             0.00025647
                    507,                0.75084,                0.57577,                0.90515,                0.97844,                0.97827,                0.99462,                 0.8471,                0.62301,                0.46422,                0.84819,             0.00025478,             0.00025478,             0.00025478
                    508,                0.73256,                0.55289,                0.90567,                0.96959,                0.98105,                0.99446,                0.84895,                0.62743,                0.46252,                0.84567,             0.00025309,             0.00025309,             0.00025309
                    509,                0.72455,                0.56796,                 0.9119,                0.96959,                0.98105,                0.99446,                0.84895,                0.62743,                0.46252,                0.84567,             0.00025139,             0.00025139,             0.00025139
                    510,                0.67472,                0.57847,                0.88674,                0.97037,                 0.9884,                0.99474,                0.85499,                0.62468,                0.46651,                 0.8423,              0.0002497,              0.0002497,              0.0002497
                    511,                0.66769,                0.55563,                0.87824,                0.97037,                 0.9884,                0.99474,                0.85499,                0.62468,                0.46651,                 0.8423,             0.00024801,             0.00024801,             0.00024801
                    512,                0.67586,                0.52361,                0.89609,                0.97506,                 0.9835,                0.99474,                0.85665,                0.62515,                0.47369,                 0.8402,             0.00024632,             0.00024632,             0.00024632
                    513,                0.68837,                0.54924,                0.89596,                0.97506,                 0.9835,                0.99474,                0.85665,                0.62515,                0.47369,                 0.8402,             0.00024463,             0.00024463,             0.00024463
                    514,                0.63142,                0.51936,                0.88038,                 0.9747,                0.97972,                0.99465,                0.84947,                0.59341,                0.46849,                0.83842,             0.00024293,             0.00024293,             0.00024293
                    515,                0.66215,                 0.5375,                0.87401,                 0.9747,                0.97972,                0.99465,                0.84947,                0.59341,                0.46849,                0.83842,             0.00024124,             0.00024124,             0.00024124
                    516,                0.67421,                0.53562,                0.87751,                 0.9736,                0.97978,                0.99462,                0.84695,                0.58332,                0.46405,                0.83956,             0.00023955,             0.00023955,             0.00023955
                    517,                0.65817,                0.54465,                0.85863,                 0.9736,                0.97978,                0.99462,                0.84695,                0.58332,                0.46405,                0.83956,             0.00023786,             0.00023786,             0.00023786
                    518,                0.66822,                0.53494,                0.87661,                0.98047,                0.97019,                0.99458,                0.86483,                0.56884,                0.44956,                0.83885,             0.00023616,             0.00023616,             0.00023616
                    519,                0.71938,                0.56081,                0.91327,                0.98047,                0.97019,                0.99458,                0.86483,                0.56884,                0.44956,                0.83885,             0.00023447,             0.00023447,             0.00023447
                    520,                0.74989,                0.56987,                0.84625,                0.97719,                0.97556,                 0.9947,                0.86574,                0.56269,                0.44767,                0.83766,             0.00023278,             0.00023278,             0.00023278
                    521,                0.67887,                0.53059,                0.86378,                0.97719,                0.97556,                 0.9947,                0.86574,                0.56269,                0.44767,                0.83766,             0.00023109,             0.00023109,             0.00023109
                    522,                0.68857,                0.52683,                0.88771,                0.98039,                0.97425,                 0.9947,                0.85245,                0.58754,                 0.4559,                0.84101,              0.0002294,              0.0002294,              0.0002294
                    523,                0.99415,                0.75393,                0.96354,                0.98039,                0.97425,                 0.9947,                0.85245,                0.58754,                 0.4559,                0.84101,              0.0002277,              0.0002277,              0.0002277
                    524,                0.68998,                0.54471,                0.90801,                0.97983,                0.97629,                0.99473,                0.84999,                0.60537,                0.46004,                0.84347,             0.00022601,             0.00022601,             0.00022601
                    525,                0.70273,                 0.5406,                0.87597,                0.97983,                0.97629,                0.99473,                0.84999,                0.60537,                0.46004,                0.84347,             0.00022432,             0.00022432,             0.00022432
                    526,                0.71694,                  0.549,                0.89517,                0.96984,                0.98694,                0.99453,                0.84609,                0.60906,                0.46197,                 0.8421,             0.00022263,             0.00022263,             0.00022263
                    527,                0.65652,                0.52788,                0.86865,                0.96984,                0.98694,                0.99453,                0.84609,                0.60906,                0.46197,                 0.8421,             0.00022094,             0.00022094,             0.00022094
                    528,                0.69448,                 0.5531,                0.86758,                 0.9875,                0.97171,                0.99452,                 0.8512,                0.61335,                0.46539,                0.84094,             0.00021924,             0.00021924,             0.00021924
                    529,                0.68884,                0.54003,                0.85717,                 0.9875,                0.97171,                0.99452,                 0.8512,                0.61335,                0.46539,                0.84094,             0.00021755,             0.00021755,             0.00021755
                    530,                0.72581,                0.56856,                0.88849,                0.97757,                0.97736,                0.99428,                0.85236,                0.61479,                0.46005,                0.83913,             0.00021586,             0.00021586,             0.00021586
                    531,                0.81471,                0.60847,                0.90683,                0.97757,                0.97736,                0.99428,                0.85236,                0.61479,                0.46005,                0.83913,             0.00021417,             0.00021417,             0.00021417
                    532,                 0.6734,                0.52222,                0.88896,                0.97819,                0.98374,                0.99467,                0.85383,                0.61196,                0.46065,                0.83784,             0.00021247,             0.00021247,             0.00021247
                    533,                0.66422,                0.53804,                0.87333,                0.97819,                0.98374,                0.99467,                0.85383,                0.61196,                0.46065,                0.83784,             0.00021078,             0.00021078,             0.00021078
                    534,                0.72432,                0.57125,                0.87196,                0.97976,                0.98507,                0.99443,                0.85381,                0.59137,                0.45063,                0.83881,             0.00020909,             0.00020909,             0.00020909
                    535,                 0.6905,                0.56157,                0.88487,                0.97976,                0.98507,                0.99443,                0.85381,                0.59137,                0.45063,                0.83881,              0.0002074,              0.0002074,              0.0002074
                    536,                0.67844,                0.53164,                 0.8898,                0.97629,                0.98507,                0.99437,                0.85233,                0.58981,                0.44763,                0.84249,             0.00020571,             0.00020571,             0.00020571
                    537,                0.65712,                0.51882,                0.87905,                0.97629,                0.98507,                0.99437,                0.85233,                0.58981,                0.44763,                0.84249,             0.00020401,             0.00020401,             0.00020401
                    538,                0.75738,                0.57954,                0.88474,                0.96876,                 0.9902,                0.99401,                0.86824,                0.59457,                 0.4523,                0.84393,             0.00020232,             0.00020232,             0.00020232
                    539,                0.65704,                0.53098,                0.86616,                0.96876,                 0.9902,                0.99401,                0.86824,                0.59457,                 0.4523,                0.84393,             0.00020063,             0.00020063,             0.00020063
                    540,                0.73795,                0.56226,                0.87735,                 0.9664,                0.98971,                0.99437,                0.87226,                 0.5804,                0.44785,                0.84278,             0.00019894,             0.00019894,             0.00019894
                    541,                0.69795,                0.54323,                0.90423,                 0.9664,                0.98971,                0.99437,                0.87226,                 0.5804,                0.44785,                0.84278,             0.00019725,             0.00019725,             0.00019725
                    542,                 0.7096,                0.54882,                0.86673,                0.97304,                0.97885,                0.99431,                0.86346,                0.58634,                0.44865,                0.84275,             0.00019555,             0.00019555,             0.00019555
                    543,                0.68356,                0.56397,                0.89438,                0.97304,                0.97885,                0.99431,                0.86346,                0.58634,                0.44865,                0.84275,             0.00019386,             0.00019386,             0.00019386
                    544,                0.76428,                0.56809,                0.89395,                0.97326,                0.98038,                0.99449,                0.86371,                0.60118,                0.45155,                0.84443,             0.00019217,             0.00019217,             0.00019217
                    545,                0.74119,                0.55628,                0.88259,                0.97326,                0.98038,                0.99449,                0.86371,                0.60118,                0.45155,                0.84443,             0.00019048,             0.00019048,             0.00019048
                    546,                0.65688,                0.52267,                0.88123,                0.97743,                0.97683,                0.99452,                0.85231,                0.60842,                0.45025,                0.84377,             0.00018878,             0.00018878,             0.00018878
                    547,                0.71754,                0.63546,                0.88166,                0.97743,                0.97683,                0.99452,                0.85231,                0.60842,                0.45025,                0.84377,             0.00018709,             0.00018709,             0.00018709
                    548,                 0.6691,                0.53133,                0.87678,                0.97112,                0.98826,                0.99455,                0.84966,                 0.5976,                0.44755,                0.84285,              0.0001854,              0.0001854,              0.0001854
                    549,                0.87434,                0.67072,                0.95015,                0.97112,                0.98826,                0.99455,                0.84966,                 0.5976,                0.44755,                0.84285,             0.00018371,             0.00018371,             0.00018371
                    550,                0.67649,                0.54231,                0.88258,                0.96658,                0.98729,                0.99407,                0.86015,                0.60575,                0.45008,                0.84303,             0.00018202,             0.00018202,             0.00018202
                    551,                0.74553,                0.58328,                0.87369,                0.96658,                0.98729,                0.99407,                0.86015,                0.60575,                0.45008,                0.84303,             0.00018032,             0.00018032,             0.00018032
                    552,                0.64811,                0.51625,                0.86377,                0.97923,                0.97409,                0.99452,                0.86036,                0.60924,                0.45212,                0.84373,             0.00017863,             0.00017863,             0.00017863
                    553,                0.67647,                0.55495,                0.87275,                0.97923,                0.97409,                0.99452,                0.86036,                0.60924,                0.45212,                0.84373,             0.00017694,             0.00017694,             0.00017694
                    554,                0.77713,                0.58391,                0.86583,                0.97933,                0.97765,                0.99471,                0.85144,                0.60524,                0.45069,                0.84232,             0.00017525,             0.00017525,             0.00017525
                    555,                0.68705,                0.53087,                0.87387,                0.97933,                0.97765,                0.99471,                0.85144,                0.60524,                0.45069,                0.84232,             0.00017356,             0.00017356,             0.00017356
                    556,                0.65817,                0.55183,                0.87008,                0.97867,                0.97553,                0.99476,                 0.8522,                0.59978,                0.44897,                0.83855,             0.00017186,             0.00017186,             0.00017186
                    557,                0.68641,                0.55816,                0.88347,                0.97867,                0.97553,                0.99476,                 0.8522,                0.59978,                0.44897,                0.83855,             0.00017017,             0.00017017,             0.00017017
                    558,                0.63385,                0.52049,                0.85533,                0.97555,                0.97564,                0.99476,                0.85323,                0.59295,                0.44735,                0.83719,             0.00016848,             0.00016848,             0.00016848
                    559,                0.66445,                0.51935,                0.84797,                0.97555,                0.97564,                0.99476,                0.85323,                0.59295,                0.44735,                0.83719,             0.00016679,             0.00016679,             0.00016679
                    560,                0.67929,                0.55594,                0.86138,                0.98032,                0.97096,                0.99479,                0.85944,                0.59255,                 0.4464,                0.83714,             0.00016509,             0.00016509,             0.00016509
                    561,                0.63959,                0.52788,                0.86222,                0.98032,                0.97096,                0.99479,                0.85944,                0.59255,                 0.4464,                0.83714,              0.0001634,              0.0001634,              0.0001634
                    562,                0.70117,                0.55423,                0.90061,                0.98083,                0.97075,                0.99476,                0.85803,                0.59544,                0.45068,                0.83794,             0.00016171,             0.00016171,             0.00016171
                    563,                0.63446,                 0.5078,                 0.8738,                0.98083,                0.97075,                0.99476,                0.85803,                0.59544,                0.45068,                0.83794,             0.00016002,             0.00016002,             0.00016002
                    564,                0.71698,                0.54432,                 0.8914,                0.98065,                0.97058,                0.99467,                0.85901,                0.58564,                0.44649,                0.83928,             0.00015833,             0.00015833,             0.00015833
                    565,                0.68825,                 0.5491,                0.88763,                0.98065,                0.97058,                0.99467,                0.85901,                0.58564,                0.44649,                0.83928,             0.00015663,             0.00015663,             0.00015663
                    566,                0.66744,                0.54768,                0.87934,                0.98052,                0.97204,                0.99459,                0.86309,                0.57942,                 0.4443,                0.84114,             0.00015494,             0.00015494,             0.00015494
                    567,                0.69061,                0.55247,                0.87653,                0.98052,                0.97204,                0.99459,                0.86309,                0.57942,                 0.4443,                0.84114,             0.00015325,             0.00015325,             0.00015325
                    568,                0.64384,                0.51684,                0.86001,                0.98501,                0.97313,                0.99404,                 0.8621,                0.57299,                0.44028,                  0.842,             0.00015156,             0.00015156,             0.00015156
                    569,                0.68043,                0.54194,                0.86997,                0.98501,                0.97313,                0.99404,                 0.8621,                0.57299,                0.44028,                  0.842,             0.00014987,             0.00014987,             0.00014987
                    570,                0.71482,                 0.5503,                0.89693,                0.96602,                0.99129,                0.99433,                0.86281,                0.56816,                0.43801,                0.84039,             0.00014817,             0.00014817,             0.00014817
                    571,                0.61875,                0.48705,                0.88074,                0.96602,                0.99129,                0.99433,                0.86281,                0.56816,                0.43801,                0.84039,             0.00014648,             0.00014648,             0.00014648
                    572,                0.78458,                  0.616,                0.92136,                0.96791,                0.99104,                0.99421,                0.86755,                0.57429,                0.44602,                0.83866,             0.00014479,             0.00014479,             0.00014479
                    573,                0.66229,                0.55647,                0.88346,                0.96791,                0.99104,                0.99421,                0.86755,                0.57429,                0.44602,                0.83866,              0.0001431,              0.0001431,              0.0001431
                    574,                0.69998,                0.53889,                0.90079,                0.97434,                  0.987,                0.99463,                0.84897,                0.57767,                0.44771,                0.83771,              0.0001414,              0.0001414,              0.0001414
                    575,                0.65901,                0.51513,                0.87522,                0.97434,                  0.987,                0.99463,                0.84897,                0.57767,                0.44771,                0.83771,             0.00013971,             0.00013971,             0.00013971
                    576,                0.63212,                0.51652,                 0.8639,                0.97441,                0.98605,                0.99463,                0.85116,                0.59005,                0.45173,                0.83968,             0.00013802,             0.00013802,             0.00013802
                    577,                0.72263,                0.56152,                0.86763,                0.97441,                0.98605,                0.99463,                0.85116,                0.59005,                0.45173,                0.83968,             0.00013633,             0.00013633,             0.00013633
                    578,                0.63548,                0.53171,                0.87364,                0.97337,                0.98713,                0.99453,                 0.8541,                0.59533,                0.45131,                0.84318,             0.00013464,             0.00013464,             0.00013464
                    579,                0.64336,                0.53547,                0.87213,                0.97337,                0.98713,                0.99453,                 0.8541,                0.59533,                0.45131,                0.84318,             0.00013294,             0.00013294,             0.00013294
                    580,                0.64371,                0.49043,                0.88338,                 0.9666,                0.98719,                0.99421,                0.85558,                0.59011,                0.45368,                0.84312,             0.00013125,             0.00013125,             0.00013125
                    581,                0.70012,                0.54108,                0.89512,                 0.9666,                0.98719,                0.99421,                0.85558,                0.59011,                0.45368,                0.84312,             0.00012956,             0.00012956,             0.00012956
                    582,                0.66159,                0.51897,                0.88039,                0.96598,                0.98896,                0.99435,                0.86008,                0.58948,                 0.4465,                0.83944,             0.00012787,             0.00012787,             0.00012787
                    583,                0.71249,                0.55935,                0.91014,                0.96598,                0.98896,                0.99435,                0.86008,                0.58948,                 0.4465,                0.83944,             0.00012618,             0.00012618,             0.00012618
                    584,                0.64553,                0.51132,                0.86069,                0.96422,                0.99104,                0.99435,                0.85532,                0.58829,                0.44738,                0.83789,             0.00012448,             0.00012448,             0.00012448
                    585,                0.66944,                0.52467,                0.87125,                0.96422,                0.99104,                0.99435,                0.85532,                0.58829,                0.44738,                0.83789,             0.00012279,             0.00012279,             0.00012279
                    586,                0.65856,                0.52643,                0.82448,                0.96131,                0.98973,                0.99453,                0.85819,                0.59839,                0.45371,                0.83603,              0.0001211,              0.0001211,              0.0001211
                    587,                0.71865,                0.56249,                 0.8925,                0.96131,                0.98973,                0.99453,                0.85819,                0.59839,                0.45371,                0.83603,             0.00011941,             0.00011941,             0.00011941
                    588,                0.70171,                0.55709,                0.85872,                0.98314,                0.97015,                0.99455,                0.85575,                0.60363,                0.45384,                0.83715,             0.00011771,             0.00011771,             0.00011771
                    589,                0.63057,                 0.4978,                0.87615,                0.98314,                0.97015,                0.99455,                0.85575,                0.60363,                0.45384,                0.83715,             0.00011602,             0.00011602,             0.00011602
                    590,                 0.6402,                0.52086,                0.85691,                0.98329,                0.97092,                0.99458,                0.85284,                0.59987,                0.45019,                0.83787,             0.00011433,             0.00011433,             0.00011433
                    591,                0.70578,                0.54853,                 0.8587,                0.98329,                0.97092,                0.99458,                0.85284,                0.59987,                0.45019,                0.83787,             0.00011264,             0.00011264,             0.00011264
                    592,                0.82854,                0.59504,                0.91448,                0.98447,                0.97109,                0.99458,                 0.8569,                0.59507,                0.44833,                0.83908,             0.00011095,             0.00011095,             0.00011095
                    593,                 0.6271,                0.50769,                0.86485,                0.98447,                0.97109,                0.99458,                 0.8569,                0.59507,                0.44833,                0.83908,             0.00010925,             0.00010925,             0.00010925
                    594,                0.69622,                0.54913,                0.84635,                0.98553,                0.97136,                0.99473,                0.85548,                0.59473,                  0.452,                0.83997,             0.00010756,             0.00010756,             0.00010756
                    595,                0.67065,                0.52791,                0.87744,                0.98553,                0.97136,                0.99473,                0.85548,                0.59473,                  0.452,                0.83997,             0.00010587,             0.00010587,             0.00010587
                    596,                0.62997,                0.52102,                0.88572,                 0.9862,                0.97173,                0.99476,                0.84682,                0.59357,                0.44875,                0.84059,             0.00010418,             0.00010418,             0.00010418
                    597,                0.66648,                0.53574,                0.88727,                 0.9862,                0.97173,                0.99476,                0.84682,                0.59357,                0.44875,                0.84059,             0.00010249,             0.00010249,             0.00010249
                    598,                0.66089,                0.51946,                0.87292,                0.98686,                0.97167,                0.99476,                0.85056,                 0.5871,                 0.4438,                0.83994,             0.00010079,             0.00010079,             0.00010079
                    599,                 0.6291,                0.52157,                0.87101,                0.98686,                0.97167,                0.99476,                0.85056,                 0.5871,                 0.4438,                0.83994,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    600,                0.68184,                0.53436,                0.83827,                 0.9757,                0.98426,                0.99479,                0.84954,                0.57449,                0.43681,                0.83724,             9.7409e-05,             9.7409e-05,             9.7409e-05
                    601,                0.66421,                0.52207,                0.84912,                 0.9757,                0.98426,                0.99479,                0.84954,                0.57449,                0.43681,                0.83724,             9.5717e-05,             9.5717e-05,             9.5717e-05
                    602,                0.63728,                0.50202,                0.87311,                0.97925,                0.98495,                0.99479,                0.85138,                0.57197,                0.43408,                0.83705,             9.4025e-05,             9.4025e-05,             9.4025e-05
                    603,                0.72183,                0.58457,                0.86239,                0.97925,                0.98495,                0.99479,                0.85138,                0.57197,                0.43408,                0.83705,             9.2333e-05,             9.2333e-05,             9.2333e-05
                    604,                0.69044,                0.52552,                0.88384,                0.98205,                 0.9841,                0.99482,                0.84139,                0.57505,                0.43079,                 0.8361,             9.0641e-05,             9.0641e-05,             9.0641e-05
                    605,                  0.648,                0.51338,                0.85915,                0.98205,                 0.9841,                0.99482,                0.84139,                0.57505,                0.43079,                 0.8361,             8.8948e-05,             8.8948e-05,             8.8948e-05
                    606,                0.62342,                0.50306,                0.88004,                0.98184,                 0.9854,                0.99485,                 0.8495,                0.57283,                0.43263,                0.83608,             8.7256e-05,             8.7256e-05,             8.7256e-05
                    607,                0.63547,                 0.5093,                0.85704,                0.98184,                 0.9854,                0.99485,                 0.8495,                0.57283,                0.43263,                0.83608,             8.5564e-05,             8.5564e-05,             8.5564e-05
                    608,                0.80571,                0.57625,                0.84885,                0.97923,                0.98828,                0.99488,                0.84171,                 0.5665,                0.42857,                0.83571,             8.3872e-05,             8.3872e-05,             8.3872e-05
                    609,                0.65837,                0.52436,                0.85741,                0.97923,                0.98828,                0.99488,                0.84171,                 0.5665,                0.42857,                0.83571,              8.218e-05,              8.218e-05,              8.218e-05
                    610,                0.64882,                0.51672,                0.86747,                0.97818,                0.98757,                0.99483,                0.84551,                0.56647,                0.42976,                 0.8345,             8.0488e-05,             8.0488e-05,             8.0488e-05
                    611,                0.62884,                0.50305,                 0.8807,                0.97818,                0.98757,                0.99483,                0.84551,                0.56647,                0.42976,                 0.8345,             7.8796e-05,             7.8796e-05,             7.8796e-05
                    612,                0.67576,                0.51697,                0.88966,                0.97708,                 0.9918,                0.99483,                0.84841,                0.56805,                0.43215,                0.83567,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    613,                0.67198,                0.52588,                0.88172,                0.97708,                 0.9918,                0.99483,                0.84841,                0.56805,                0.43215,                0.83567,             7.5411e-05,             7.5411e-05,             7.5411e-05
                    614,                0.65073,                0.51528,                0.87161,                 0.9749,                0.99336,                0.99483,                0.84573,                0.57057,                 0.4361,                0.83615,             7.3719e-05,             7.3719e-05,             7.3719e-05
                    615,                0.61845,                0.49906,                 0.8852,                 0.9749,                0.99336,                0.99483,                0.84573,                0.57057,                 0.4361,                0.83615,             7.2027e-05,             7.2027e-05,             7.2027e-05
                    616,                0.63754,                0.49189,                0.86168,                0.97367,                0.99401,                0.99483,                0.85015,                0.57119,                0.43507,                0.83751,             7.0335e-05,             7.0335e-05,             7.0335e-05
                    617,                0.68745,                0.53943,                0.84545,                0.97367,                0.99401,                0.99483,                0.85015,                0.57119,                0.43507,                0.83751,             6.8643e-05,             6.8643e-05,             6.8643e-05
                    618,                0.67329,                0.52594,                0.86529,                0.97119,                0.99403,                0.99483,                 0.8527,                0.57727,                0.44179,                0.83836,             6.6951e-05,             6.6951e-05,             6.6951e-05
                    619,                0.68117,                0.53923,                0.87996,                0.97119,                0.99403,                0.99483,                 0.8527,                0.57727,                0.44179,                0.83836,             6.5258e-05,             6.5258e-05,             6.5258e-05
                    620,                0.68774,                0.52538,                0.88413,                0.96981,                0.99403,                0.99483,                0.85113,                0.58283,                0.43798,                0.83917,             6.3566e-05,             6.3566e-05,             6.3566e-05
                    621,                0.68208,                0.53158,                0.85739,                0.96981,                0.99403,                0.99483,                0.85113,                0.58283,                0.43798,                0.83917,             6.1874e-05,             6.1874e-05,             6.1874e-05
                    622,                0.60746,                0.48102,                 0.8724,                0.96893,                0.99403,                0.99483,                0.84582,                0.58466,                0.44114,                0.84018,             6.0182e-05,             6.0182e-05,             6.0182e-05
                    623,                 0.5924,                0.47913,                  0.858,                0.96893,                0.99403,                0.99483,                0.84582,                0.58466,                0.44114,                0.84018,              5.849e-05,              5.849e-05,              5.849e-05
                    624,                0.66337,                0.51995,                0.87934,                0.96817,                0.99403,                0.99483,                0.84754,                0.58436,                 0.4422,                0.84037,             5.6798e-05,             5.6798e-05,             5.6798e-05
                    625,                0.63513,                0.50502,                0.85771,                0.96817,                0.99403,                0.99483,                0.84754,                0.58436,                 0.4422,                0.84037,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    626,                0.64151,                0.51208,                0.85795,                0.96699,                0.99403,                0.99483,                0.85354,                 0.5879,                 0.4361,                0.83866,             5.3413e-05,             5.3413e-05,             5.3413e-05
                    627,                0.63394,                0.50823,                0.85447,                0.96699,                0.99403,                0.99483,                0.85354,                 0.5879,                 0.4361,                0.83866,             5.1721e-05,             5.1721e-05,             5.1721e-05
                    628,                0.69629,                0.63585,                0.87516,                0.96605,                0.99403,                0.99483,                0.85064,                0.58242,                0.43323,                 0.8371,             5.0029e-05,             5.0029e-05,             5.0029e-05
                    629,                 0.6337,                 0.5116,                0.87455,                0.96605,                0.99403,                0.99483,                0.85064,                0.58242,                0.43323,                 0.8371,             4.8337e-05,             4.8337e-05,             4.8337e-05
